,X,Y,Z
12633,4032250,4318000,25
12634,6115050,4318000,25
12635,4032250,4943475,25
12636,6115050,4943475,25
12637,4032250,5189537,25
12638,6115050,5189537,25
12639,4032250,5435600,25
12640,6115050,5435600,25
12641,1868486,655637,1
12642,4032250,655637,1
12643,6115050,655637,1
12644,4032250,2795588,25
12645,6115050,2795588,25
12646,174945,237215,1
12647,398240,885615,1
12648,477878,991742,1
12649,1649784,1220372,9
12650,1649784,991742,1
12651,1649784,2762979,9
12652,1649784,4344172,9
12653,477876,1252185,1
12654,1649784,1252185,25
12655,477876,2833378,1
12656,1649784,2833378,25
12657,477876,4414573,1
12658,1649784,4414573,25
12659,174945,237215,1
12660,174945,6602614,1
12661,567755,1167707,17
12662,269,1,1
12663,717550,1104510,1
12664,804862,1533137,17
12665,717550,1104510,17
12666,5526473,402339,17
12667,174945,237215,1
12668,174945,6439506,1
12669,174943,27536,1
12670,174945,6232176,17
12671,7439025,2292350,9
12672,7345363,3352800,9
12673,1954213,2295525,9
12674,5718175,2295525,9
12675,3022600,2295525,9
12676,4365625,2295525,9
12677,7543800,2552700,1
12678,6659563,5716587,1
12679,6791325,5337175,1
12680,6657975,2024063,1
12681,5311775,5716587,1
12682,5443537,5337175,1
12683,5314950,2262188,1
12684,3963987,5716587,1
12685,4095750,5337175,1
12686,3962400,2147888,1
12687,2622550,5716587,1
12688,2747963,5337175,1
12689,2619375,2157413,1
12690,1268412,5716587,1
12691,1400175,5341937,1
12692,1266825,2147888,1
12693,4972050,1568450,1
12694,6550025,1568450,1
12695,2678113,1651000,9
12696,6816725,1566862,1
12697,3108325,1566862,1
12698,5238750,1566862,1
12699,8753474,240036,13
12700,0,0,1
12701,119064,230189,1
12702,166689,1676400,1
12703,119062,6435725,1
12704,1231902,979487,1
12705,1362077,1676401,25
12706,3494089,977900,1
12707,6002337,975402,1
12708,119062,6078637,17
12709,1362077,1289505,1
12710,1361940,1283557,1
12711,3594001,1283557,1
12712,3758153,1276525,1
12713,6108496,1283557,1
12714,6267082,1276525,1
12715,1362077,1574800,9
12716,3594101,1574800,9
12717,6108700,1549400,9
12718,3594101,1741490,25
12719,6108700,1676400,25
12720,2344724,2285785,1
12721,2344726,3458809,1
12722,2344724,4016281,17
12723,2344724,4290019,17
12724,269,2285785,1
12725,269,1944,1
12726,119062,230188,1
12727,421523,672172,13
12728,4625011,672172,13
12729,421523,3521874,13
12730,4625011,3495230,13
12731,269,1,1
12732,174945,237215,1
12733,174945,6442595,1
12734,174943,27536,1
12735,277169,1146175,1
12736,277169,1146175,1
12737,368300,1177925,17
12738,368300,1819275,17
12739,5224462,3313112,5
12740,5224462,2574925,5
12741,5224462,3313112,5
12742,5281612,2574925,5
12743,5281612,3313112,5
12744,5224462,2574925,5
12745,6359525,2740025,17
12746,5483225,3478212,17
12747,388938,4216400,17
12748,3930650,4954587,17
12749,388938,2740025,17
12750,3711575,5692775,17
12751,388938,5692775,17
12752,388938,4954587,17
12753,388938,3478212,17
12754,5216525,4216400,17
12755,7300913,1819275,17
12756,368300,2352675,9
12757,7300913,2352675,9
12758,7653338,2670175,1
12759,7653338,4187825,1
12760,7653338,4981575,1
12761,7653338,5613400,1
12762,7653338,3390900,1
12763,119062,230188,1
12764,308233,794646,13
12765,4293441,2697153,13
12766,0,0,1
12767,63168,1974850,13
12768,1088619,1803400,1
12769,7282963,1518919,1
12770,2064230,3827462,5
12771,5837125,4014787,5
12772,7017588,4097337,5
12773,6271523,2649538,5
12774,3886372,2643188,1
12775,5412804,3592512,1
12776,6164610,3624262,1
12777,7194367,3624262,1
12778,7017590,3857625,1
12779,6441928,4821237,1
12780,1571905,4452937,1
12781,7247445,2143125,5
12782,8738706,4352925,1
12783,8738706,2644775,1
12784,99217,4579937,5
12785,88106,2892425,5
12786,1078705,2309813,5
12787,3307555,2312988,5
12788,6284119,2174875,5
12789,6243637,5035550,5
12790,1593850,2143125,5
12791,7416800,2143125,5
12792,5340350,2139950,5
12793,3663950,2133600,5
12794,6011205,2462213,1
12795,3368164,2462213,1
12796,4228400,2573338,1
12797,2310606,4543425,5
12798,3479800,4543425,5
12799,7091363,4818953,5
12800,6303497,4537075,1
12801,2919557,4502150,1
12802,2030578,4502150,1
12803,3957392,2663730,1
12804,5426056,3586067,1
12805,1568355,4406805,1
12806,6105569,3601942,1
12807,7137034,3601942,1
12808,7137034,3832130,1
12809,6431264,4822730,1
12810,119062,6435725,1
12811,4888265,4502150,1
12812,119062,230188,17
12813,46824,596900,1
12814,3514487,781190,1
12815,3670789,762210,17
12816,98971,769904,1
12817,98971,898014,1
12818,98971,640947,1
12819,3503598,640947,1
12820,3670789,633253,17
12821,1866574,640947,1
12822,1866574,769904,1
12823,1866574,898014,1
12824,3500437,903820,1
12825,5061458,646753,1
12826,5230426,633253,17
12827,5061458,781050,1
12828,5230426,781050,17
12829,1439859,4543425,5
12830,7986315,4432300,5
12831,7012734,4752975,1
12832,448571,1854200,17
12833,5692776,4608512,5
12834,3359887,2536825,5
12835,3359887,2824163,5
12836,2606675,3592512,1
12837,2764978,3592512,1
12838,2764978,3733801,1
12839,7537450,5197475,1
12840,7537450,5197475,1
12841,7581962,5391150,25
12842,119062,5197475,1
12843,158750,5391150,25
12844,119062,5197475,1
12845,7581962,5222438,17
12846,6256835,5197475,1
12847,6256835,5197475,1
12848,6290897,5222438,17
12849,4545939,5197475,1
12850,4545939,5197475,1
12851,4596003,5391150,25
12852,4596003,5222438,17
12853,3076407,5197475,1
12854,3076407,5197475,1
12855,3139907,5391150,25
12856,3125620,5222438,17
12857,1740265,5197475,1
12858,1740265,5197475,1
12859,1774789,5391150,25
12860,1774789,5222438,17
12861,158750,5222438,17
12862,46824,596900,1
12863,2030692,633253,17
12864,2030692,762210,17
12865,263090,762210,17
12866,263090,890321,17
12867,263090,633253,17
12868,2030692,890321,17
12869,3670789,890321,17
12870,2428875,6019800,9
12871,2676525,6010275,9
12872,2428875,6010275,9
12873,2428875,6010275,9
12874,2644775,6015037,9
12875,2454275,6016625,1
12876,2054225,5959475,1
12877,3838575,5905500,9
12878,3838575,5905500,9
12879,3838575,6029325,9
12880,4086225,5905500,9
12881,5064125,5959475,1
12882,8258175,6115050,9
12883,8505825,5905500,9
12884,8258175,5905500,9
12885,8258175,5905500,9
12886,8312150,6064250,1
12887,7926388,6054725,1
12888,952500,6057900,9
12889,1200150,6010275,9
12890,952500,6010275,9
12891,952500,6010275,9
12892,1076325,5984875,9
12893,977900,6035675,1
12894,6934200,6086475,9
12895,7181850,5905500,9
12896,6934200,5905500,9
12897,6934200,5905500,9
12898,6959600,6049962,1
12899,2600830,1144587,1
12900,2600830,1144587,1
12901,2678749,1344612,25
12902,4514658,1144587,1
12903,4514658,1144587,1
12904,4567175,1344612,25
12905,6428485,1144587,1
12906,6428485,1144587,1
12907,6481005,1344612,25
12908,3752850,1828800,9
12909,3505200,1828800,9
12910,3505200,1828800,9
12911,3505200,1952625,9
12912,5410200,1952625,9
12913,5657850,1838325,9
12914,5410200,1838325,9
12915,5410200,1838325,9
12916,7324725,2038350,9
12917,7572375,1828800,9
12918,7324725,1828800,9
12919,7324725,1828800,9
12920,7378700,1992313,1
12921,6992938,1982788,1
12922,2678749,1169987,17
12923,4567175,1169987,17
12924,6481005,1169987,17
12925,712484,1144587,1
12926,1600200,1952625,9
12927,1847850,1866900,9
12928,1600200,1866900,9
12929,1600200,1866900,9
12930,1816100,1909763,9
12931,712484,1144587,1
12932,770481,1320862,25
12933,770481,1169987,17
12934,6290898,5391150,25
12935,4728195,4331456,1
12936,4861407,4251605,1
12937,4890042,4343853,1
12938,4308087,5393983,5
12939,2175859,1378449,5
12940,6033832,1378449,5
12941,7908107,1376474,5
12942,8668135,5393983,5
12943,6009745,5393983,5
12944,2823296,5393983,5
12945,1503196,5393983,5
12946,6779869,622755,5
12947,6927507,622755,17
12948,7974069,622755,5
12949,8115681,622755,17
12950,3076407,3281103,1
12951,3176983,3050382,1
12952,4088850,1378449,5
12953,7307847,5393983,5
12954,1547154,1881035,19
12955,3802977,5212269,13
12956,1547154,5212269,13
12957,3051036,5212269,13
12958,4554918,5212269,13
12959,2299094,5212269,13
12960,6058799,5212269,13
12961,5306859,5212269,13
12962,6810743,5212269,13
12963,355965,4562576,17
12964,355965,3762902,17
12965,355965,2932668,17
12966,355965,2046737,17
12967,7562687,5212269,13
12968,5306860,975881,1
12969,1886752,4838620,1
12970,1886752,3886046,1
12971,2299094,4282861,9
12972,3008476,3484917,9
12973,3300338,3076818,9
12974,2592500,3871381,9
12975,3689408,2656713,1
12976,7711636,2665339,1
12977,2276805,2293834,1
12978,1684903,4186873,1
12979,3437216,4655739,1
12980,3173708,3274433,1
12981,174945,237215,1
12982,174945,237215,1
12983,174945,237215,1
12984,174945,6586211,1
12985,174943,27536,1
12986,236805,1456978,1
12987,2085107,3471386,9
12988,397640,3552730,1
12989,2085107,3552730,25
12990,397640,2576548,1
12991,2085107,2576547,25
12992,397640,4843381,1
12993,2085107,4843381,25
12994,7103202,66851,1
12995,7103202,66851,1
12996,7103202,279216,1
12997,216023,1189724,17
12998,215539,1428403,9
12999,397640,1516567,1
13000,2085107,1506619,25
13001,7128382,2364176,17
13002,7128382,4749975,17
13003,2085107,2563517,9
13004,2085107,4801818,9
13005,6876553,1518439,5
13006,6876553,3542665,5
13007,2085107,1189724,17
13008,7007293,987700,17
13009,2035125,1428403,9
13010,7047085,1428403,9
13011,7711071,2318962,1
13012,8710727,240787,13
13013,174945,237215,1
13014,295661,975879,1
13015,1566914,1137993,17
13016,1566914,1365196,9
13017,4282835,1137993,17
13018,4282835,1365196,9
13019,1566914,1439251,25
13020,174945,6614146,1
13021,4282835,1439251,25
13022,1481583,2888451,9
13023,1481583,4347133,9
13024,516909,4703012,13
13025,451344,1654721,13
13026,1566914,2933720,25
13027,1566914,4392383,25
13028,4282835,4392383,25
13029,4282835,2941574,25
13030,484126,3357676,13
13031,0,0,1
13032,220352,2730137,9
13033,220352,4339828,9
13034,119062,230188,1
13035,119062,6435725,1
13036,122074,930467,1
13037,2564212,1192820,1
13038,2564212,989691,1
13039,1433886,1278960,17
13040,2564212,1278960,25
13041,220352,1278960,1
13042,6300949,1259006,25
13043,6300949,1192820,1
13044,6300949,989691,1
13045,220352,2796319,1
13046,2564212,2796319,25
13047,6300949,2796319,25
13048,1433886,2796319,17
13049,220352,4406010,1
13050,1433886,4406010,17
13051,2564212,4406010,25
13052,6300949,4406010,25
13053,6820979,559838,1
13054,7058655,559838,17
13055,119062,5924748,17
13056,7246679,30366,1
13057,7246679,30366,1
13058,7246679,242733,1
13059,269,1,1
13060,174945,237215,1
13061,121750,6478054,1
13062,121752,6198965,17
13063,7417062,201329,13
13064,156610,4074674,1
13065,6772619,790829,1
13066,6772619,792288,1
13067,6851700,821463,1
13068,156610,790830,1
13069,239215,821463,1
13070,156610,790827,1
13071,156610,2100209,1
13072,239217,2130842,1
13073,239217,4105307,1
13074,6595958,3162300,1
13075,6812149,3895666,17
13076,239217,1094511,25
13077,239217,2402838,25
13078,239217,4375215,25
13079,6851700,1094513,25
13080,174943,27536,1
13081,119062,230188,1
13082,7450635,80537,1
13083,7450635,80537,1
13084,7450635,292903,1
13085,449967,3351024,25
13086,378142,3024638,1
13087,485020,3066233,17
13088,378142,1007650,1
13089,472260,1049303,17
13090,441393,1333291,25
13091,4621588,3351024,25
13092,4549761,3024638,1
13093,4656640,3066233,17
13094,4621588,1334036,25
13095,4549761,1007650,1
13096,4656640,1049247,17
13097,0,0,1
13098,119062,230188,1
13099,272054,1903530,9
13100,272054,2526343,9
13101,272054,3135157,9
13102,272054,3757969,9
13103,272054,4366783,9
13104,260281,4975597,9
13105,3469997,2560750,25
13106,272055,2560750,17
13107,169956,2737880,1
13108,1848020,2560750,17
13109,119062,6435725,1
13110,272055,3792375,17
13111,169956,3969506,1
13112,1848020,3792375,17
13113,3469997,3792375,25
13114,272055,4401189,17
13115,169956,4578320,1
13116,1848020,4401189,17
13117,3469997,4401189,25
13118,119062,6147191,17
13119,5346700,1422400,24
13120,5832475,1703388,1
13121,5346700,1955800,24
13122,5800725,2184400,1
13123,5346700,3175000,24
13124,5800725,3413125,1
13125,5346700,5118100,24
13126,5832475,5380037,1
13127,3469997,1329124,25
13128,1848020,1329124,17
13129,272055,1329124,17
13130,169956,1506254,1
13131,3469997,1937937,25
13132,272055,1937937,17
13133,169956,2115068,1
13134,1848020,1937937,17
13135,3469997,3169564,25
13136,272055,3169564,17
13137,169956,3346694,1
13138,1848020,3169564,17
13139,1836247,5010001,17
13140,3469997,5010001,25
13141,260282,5010001,17
13142,169956,5187131,1
13143,6664645,1329124,17
13144,6664645,1937937,17
13145,6664645,3169564,17
13146,6664645,5010001,17
13147,7950334,1321539,17
13148,7950334,1960833,17
13149,7950334,3216892,17
13150,7950334,5067300,17
13151,119062,586740,1
13152,282575,1193398,1
13153,282575,1036235,1
13154,272055,-893375,17
13155,169956,-668688,1
13156,2047094,1193398,1
13157,2047094,759434,1
13158,7649505,1193398,1
13159,7649505,559985,1
13160,5409253,1193394,1
13161,5409253,897929,1
13162,6664645,1192615,1
13163,6664645,897150,1
13164,3469995,1193398,1
13165,3469995,1036432,1
13166,0,0,1
13167,178106,1019175,1
13168,2782794,1338262,1
13169,392113,1714500,1
13170,3141663,5618162,1
13171,3813175,5618162,1
13172,1793875,5618162,1
13173,392113,4403725,1
13174,2463800,5618162,1
13175,6475412,5618162,1
13176,528637,5618162,1
13177,392113,2255838,1
13178,5838825,5618162,1
13179,392113,3328987,1
13180,322263,1524000,1
13181,392113,3870325,1
13182,392113,5432425,1
13183,392113,2789238,1
13184,5160962,5618162,1
13185,392113,4945062,1
13186,4491037,5618162,1
13187,490537,1609725,5
13188,490537,5089525,5
13189,490537,1666875,5
13190,490537,5146675,5
13191,490537,5089525,5
13192,490537,1609725,5
13193,1095375,5429250,5
13194,1152525,5429250,5
13195,1095375,5429250,5
13196,3495675,2451100,9
13197,3470275,2805113,9
13198,5694362,3057525,9
13199,4108450,2563813,9
13200,3186113,2565400,9
13201,2163763,4092575,9
13202,4068762,2581275,9
13203,5295900,2790825,9
13204,4340225,2600325,9
13205,6489700,3527425,9
13206,3767137,3022600,9
13207,4687887,2805113,9
13208,6573838,3651250,9
13209,5048250,2806700,9
13210,4772025,2209800,9
13211,4600575,2954338,1
13212,5389562,4281487,1
13213,6137275,5856287,1
13214,2295525,3200400,1
13215,322263,1082675,1
13216,5092700,2379663,1
13217,4410075,2586038,1
13218,3414712,4281487,1
13219,6100762,3368675,1
13220,2960688,2762250,1
13221,5106987,4997450,1
13222,4479925,2214563,1
13223,2984500,2922588,1
13224,3903662,1889125,1
13225,3544887,3332162,1
13226,3779837,2781300,1
13227,1685925,4876800,1
13228,3362325,2655888,1
13229,1060450,4024312,1
13230,5865812,2160588,1
13231,2787650,4159250,1
13232,1554162,5241925,1
13233,898525,2500313,1
13234,2405063,5232400,1
13235,5943600,3533775,1
13236,4706937,2757488,1
13237,6196012,3713162,1
13238,3830637,4038600,1
13239,2943225,2454275,1
13240,2608263,2573338,1
13241,5749925,2800350,1
13242,3635375,2520950,1
13243,4367212,2755900,1
13244,3335337,1766888,1
13245,1562100,2301875,1
13246,3903662,2247900,1
13247,5203825,2840038,1
13248,3324225,4876800,1
13249,1104900,4291012,1
13250,4494212,4027487,1
13251,6032500,4048125,1
13252,1136650,2727325,1
13253,1717675,3952875,1
13254,1449387,3321050,1
13255,3603625,3068638,1
13256,5032375,2708275,1
13257,3903662,1516062,1
13258,2908300,1644650,1
13259,3281362,5241925,1
13260,4470400,3332162,1
13261,5289550,3321050,1
13262,6057900,3068638,1
13263,2943225,3086100,1
13264,4162425,2447925,1
13265,5562600,3916362,1
13266,3979862,3679825,1
13267,5289550,3557587,1
13268,4170362,4997450,1
13269,3200400,3811587,1
13270,3167063,2247900,1
13271,5184775,3090863,1
13272,5322887,2135188,1
13273,4543425,1889125,1
13274,4224337,3086100,1
13275,3979862,5170487,1
13276,631692,1339850,17
13277,5235506,1350962,17
13278,5398482,5300662,17
13279,174945,6591234,1
13280,6869111,1438275,1
13281,6946926,1530350,25
13282,2759280,1317625,9
13283,567618,2889075,9
13284,174945,237215,1
13285,174945,6081367,17
13286,8545513,6435725,1
13287,0,0,1
13288,4694237,554037,1
13289,100011,554037,1
13290,100011,1778000,1
13291,100011,1778000,1
13292,174625,1804989,1
13293,174625,1978025,25
13294,174625,877887,25
13295,100011,557212,1
13296,4694237,557212,1
13297,119062,230188,1
13298,3395662,831850,24
13299,3300412,1579562,1
13300,3454400,1212850,1
13301,4214812,1106487,1
13302,3924300,1139825,1
13303,7643813,376238,1
13304,7643813,190501,1
13305,7456488,163512,1
13306,7530307,163512,5
13307,7459663,347663,1
13308,7459663,347663,1
13309,4765675,689689,1
13310,2862263,689689,1
13311,174625,689689,1
13312,100011,4248150,1
13313,100011,2876550,1
13314,174625,4478337,25
13315,100011,2876550,1
13316,174625,2903538,1
13317,3030538,4248150,1
13318,3030538,2876550,1
13319,3030538,2876550,1
13320,5929312,4248150,1
13321,5929312,2876550,1
13322,5929312,2876550,1
13323,3065463,2903538,1
13324,5992812,2903538,1
13325,3130550,4478337,25
13326,2797175,2889250,1
13327,2797175,2889250,1
13328,5686425,2889250,1
13329,5686425,2889250,1
13330,100011,4252912,1
13331,174625,4279900,1
13332,3030538,4252912,1
13333,5929312,4252912,1
13334,3065463,4279900,1
13335,5992812,4279900,1
13336,2797175,4264025,1
13337,2871788,4264025,5
13338,5686425,4265612,1
13339,5686425,4265612,5
13340,8574088,2889250,1
13341,8574088,2889250,1
13342,123825,3616325,24
13343,723900,4067175,1
13344,271463,4067175,1
13345,3070225,3849687,24
13346,3225800,3784600,1
13347,3670300,4071937,1
